domain,wiki_count,wiki_total_cites,grok_count,grok_total_cites,domain:1,pc1
amgreatness.com,32.0,22382102.0,25.0,44005756.0,amgreatness.com,0.388266827571497
amica.it,25.0,22382102.0,25.0,44005756.0,amica.it,0.734425779196678
amimagazine.org,26.0,22382102.0,82.0,44005756.0,amimagazine.org,0.687700013375035
ammoland.com,113.0,22382102.0,71.0,44005756.0,ammoland.com,0.625927618839994
amnesty.org,3561.0,22382102.0,21962.0,44005756.0,amnesty.org,0.853621469236173
amnews.com,35.0,22382102.0,51.0,44005756.0,amnews.com,0.564375163893869
amny.com,1968.0,22382102.0,1190.0,44005756.0,amny.com,0.842039305838398
amomama.com,3.0,22382102.0,0.0,0.0,amomama.com,0.786039751122183
amren.com,20.0,22382102.0,146.0,44005756.0,amren.com,0.310304421079677
amsterdamnews.com,218.0,22382102.0,698.0,44005756.0,amsterdamnews.com,0.699657113495196
analyticalcannabis.com,3.0,22382102.0,1.0,44005756.0,analyticalcannabis.com,0.666335627788022
analyzingamerica.org,1.0,22382102.0,0.0,0.0,analyzingamerica.org,0.334544111691153
anchoragepress.com,47.0,22382102.0,30.0,44005756.0,anchoragepress.com,0.6550452909513
ancient-code.com,6.0,22382102.0,4.0,44005756.0,ancient-code.com,0.168596719693486
ancient-origins.net,1.0,22382102.0,7666.0,44005756.0,ancient-origins.net,0.312475129451709
andalusiastarnews.com,6.0,22382102.0,71.0,44005756.0,andalusiastarnews.com,0.67288089481482
andersoninstitute.com,2.0,22382102.0,2.0,44005756.0,andersoninstitute.com,0.399001681598431
andovertownsman.com,16.0,22382102.0,14.0,44005756.0,andovertownsman.com,0.672264780593946
andrialive.it,1.0,22382102.0,0.0,0.0,andrialive.it,0.75784903279681
andscape.com,712.0,22382102.0,1564.0,44005756.0,andscape.com,0.712296345472583
angelusnews.com,52.0,22382102.0,462.0,44005756.0,angelusnews.com,0.592368853404979
angryasianman.com,5.0,22382102.0,0.0,0.0,angryasianman.com,0.487853262425556
angrypatriotmovement.com,8.0,22382102.0,0.0,0.0,angrypatriotmovement.com,0.207371119696342
angrywhitemen.org,3.0,22382102.0,1.0,44005756.0,angrywhitemen.org,0.580226687228585
angusreid.org,135.0,22382102.0,446.0,44005756.0,angusreid.org,0.824123002582032
anh-usa.org,0.0,0.0,1.0,44005756.0,anh-usa.org,0.182199463384214
aninews.in,1727.0,22382102.0,2714.0,44005756.0,aninews.in,0.724228111218867
anna-news.info,2.0,22382102.0,12.0,44005756.0,anna-news.info,0.41500515060979
annals.org,51.0,22382102.0,26.0,44005756.0,annals.org,0.715840815865667
annarbortimes.com,0.0,0.0,3.0,44005756.0,annarbortimes.com,0.517786625735565
anncoulter.com,21.0,22382102.0,9.0,44005756.0,anncoulter.com,0.65753284443963
annistonstar.com,104.0,22382102.0,107.0,44005756.0,annistonstar.com,0.816946216297037
anokhilife.com,6.0,22382102.0,50.0,44005756.0,anokhilife.com,0.678130066917867
anonews.co,1.0,22382102.0,0.0,0.0,anonews.co,0.496133485628681
anonhq.com,3.0,22382102.0,0.0,0.0,anonhq.com,0.189886524894255
ansa.it,1976.0,22382102.0,1477.0,44005756.0,ansa.it,0.881245084113698
ansamed.info,107.0,22382102.0,2.0,44005756.0,ansamed.info,0.714122461237802
ansm.sante.fr,11.0,22382102.0,10.0,44005756.0,ansm.sante.fr,0.548504992020313
answersingenesis.org,100.0,22382102.0,1899.0,44005756.0,answersingenesis.org,0.224773786102011
antelopevalleytoday.com,0.0,0.0,2.0,44005756.0,antelopevalleytoday.com,0.378630626551772
antenne.de,4.0,22382102.0,4.0,44005756.0,antenne.de,0.637962100512817
anthropocenemagazine.org,4.0,22382102.0,98.0,44005756.0,anthropocenemagazine.org,0.83179078392902
antifascistnews.net,0.0,0.0,6.0,44005756.0,antifascistnews.net,0.481134511542231
antigojournal.com,0.0,0.0,14.0,44005756.0,antigojournal.com,0.695942130393627
antiwar.com,86.0,22382102.0,74.0,44005756.0,antiwar.com,0.44511458255817
aol.com,843.0,22382102.0,3210.0,44005756.0,aol.com,0.774220388842363
ap.org,167.0,22382102.0,1002.0,44005756.0,ap.org,0.692626292313905
apa.org,1034.0,22382102.0,5521.0,44005756.0,apa.org,0.944319163489942
apalachtimes.com,1.0,22382102.0,0.0,0.0,apalachtimes.com,0.632341209117694
apg-wi.com,11.0,22382102.0,77.0,44005756.0,apg-wi.com,0.748257776786226
aplus.com,36.0,22382102.0,8.0,44005756.0,aplus.com,0.590162279584314
apmreports.org,64.0,22382102.0,305.0,44005756.0,apmreports.org,0.816946216297037
apnews.com,44233.0,22382102.0,40252.0,44005756.0,apnews.com,0.998049167729267
apost.com,2.0,22382102.0,9.0,44005756.0,apost.com,0.295188567933851
apotheken-umschau.de,1.0,22382102.0,4.0,44005756.0,apotheken-umschau.de,0.607619071681453
app.com,689.0,22382102.0,1214.0,44005756.0,app.com,0.816946216297037
apple.com,3410.0,22382102.0,3861.0,44005756.0,apple.com,0.614983207511983
appledaily.com,8.0,22382102.0,0.0,0.0,appledaily.com,0.654198672449235
aps.org,494.0,22382102.0,1330.0,44005756.0,aps.org,0.909650346870873
apsa.org,14.0,22382102.0,17.0,44005756.0,apsa.org,0.853808233638737
aptnnews.ca,163.0,22382102.0,723.0,44005756.0,aptnnews.ca,0.840252665247437
arabnews.com,3341.0,22382102.0,13173.0,44005756.0,arabnews.com,0.483660732200409
arcamax.com,16.0,22382102.0,38.0,44005756.0,arcamax.com,0.760592742983746
arcdigital.media,4.0,22382102.0,26.0,44005756.0,arcdigital.media,0.871165064239559
archaeology-world.com,10.0,22382102.0,4.0,44005756.0,archaeology-world.com,0.185584781299087
archaeology.org,396.0,22382102.0,2276.0,44005756.0,archaeology.org,0.888020359422725
ardmoreite.com,7.0,22382102.0,1.0,44005756.0,ardmoreite.com,0.803619974466963
areomagazine.com,37.0,22382102.0,10.0,44005756.0,areomagazine.com,0.831972484836887
argusleader.com,425.0,22382102.0,587.0,44005756.0,argusleader.com,0.816946216297037
argusobserver.com,21.0,22382102.0,17.0,44005756.0,argusobserver.com,0.653289137157511
arirang.com,71.0,22382102.0,49.0,44005756.0,arirang.com,0.926083009790671
arizonadailyindependent.com,23.0,22382102.0,45.0,44005756.0,arizonadailyindependent.com,0.663297056701037
arkansasonline.com,964.0,22382102.0,1874.0,44005756.0,arkansasonline.com,0.816946216297037
arklatexhomepage.com,34.0,22382102.0,7.0,44005756.0,arklatexhomepage.com,0.636394911227421
arktimes.com,301.0,22382102.0,508.0,44005756.0,arktimes.com,0.804559768523178
armaghi.com,12.0,22382102.0,58.0,44005756.0,armaghi.com,0.615330199742647
armscontrol.org,325.0,22382102.0,6700.0,44005756.0,armscontrol.org,0.868926676676413
armstrongeconomics.com,3.0,22382102.0,113.0,44005756.0,armstrongeconomics.com,0.625081792972469
armytimes.com,795.0,22382102.0,1047.0,44005756.0,armytimes.com,0.955899260798174
aroostooknews.com,0.0,0.0,5.0,44005756.0,aroostooknews.com,0.386387327164276
aroundthefoghorn.com,35.0,22382102.0,32.0,44005756.0,aroundthefoghorn.com,0.709496282494107
aroyalpain.com,6.0,22382102.0,9.0,44005756.0,aroyalpain.com,0.727859853327742
arretsurimages.net,19.0,22382102.0,13.0,44005756.0,arretsurimages.net,0.626938789780294
arrowheadaddict.com,77.0,22382102.0,88.0,44005756.0,arrowheadaddict.com,0.57152549470152
arrowlakesnews.com,0.0,0.0,11.0,44005756.0,arrowlakesnews.com,0.695359680206252
arstechnica.com,10676.0,22382102.0,7405.0,44005756.0,arstechnica.com,0.946362498302995
arte.tv,178.0,22382102.0,92.0,44005756.0,arte.tv,0.833559498964063
asahi.com,3118.0,22382102.0,3977.0,44005756.0,asahi.com,0.775429000335308
asamnews.com,57.0,22382102.0,132.0,44005756.0,asamnews.com,0.565124634504632
ashasexualhealth.org,4.0,22382102.0,56.0,44005756.0,ashasexualhealth.org,0.57194619974825
ashcroftcachecreekjournal.com,22.0,22382102.0,27.0,44005756.0,ashcroftcachecreekjournal.com,0.517449981400759
ashepostandtimes.com,7.0,22382102.0,18.0,44005756.0,ashepostandtimes.com,0.721947149096586
ashevillereporter.com,0.0,0.0,1.0,44005756.0,ashevillereporter.com,0.45096509973415
asia.nikkei.com,2782.0,22382102.0,3044.0,44005756.0,asia.nikkei.com,0.718363793446521
asian-voice.com,45.0,22382102.0,111.0,44005756.0,asian-voice.com,0.482998189370521
asiancorrespondent.com,179.0,22382102.0,2.0,44005756.0,asiancorrespondent.com,0.83179078392902
asianews.it,466.0,22382102.0,554.0,44005756.0,asianews.it,0.518461274265087
asianexpress.co.uk,10.0,22382102.0,11.0,44005756.0,asianexpress.co.uk,0.407091620551124
asianimage.co.uk,164.0,22382102.0,96.0,44005756.0,asianimage.co.uk,0.759191905950329
asianjournal.com,221.0,22382102.0,365.0,44005756.0,asianjournal.com,0.518186252368551
asianlite.com,11.0,22382102.0,157.0,44005756.0,asianlite.com,0.587606953102891
asiansunday.co.uk,9.0,22382102.0,6.0,44005756.0,asiansunday.co.uk,0.552065475980663
asiasentinel.com,170.0,22382102.0,447.0,44005756.0,asiasentinel.com,0.699413557211612
asiatimes.com,731.0,22382102.0,1894.0,44005756.0,asiatimes.com,0.69806557642282
askanews.it,56.0,22382102.0,21.0,44005756.0,askanews.it,0.55972355343758
aspeniaonline.it,3.0,22382102.0,101.0,44005756.0,aspeniaonline.it,0.654788991804299
aspeninstitute.org,141.0,22382102.0,591.0,44005756.0,aspeninstitute.org,0.682348006154339
aspentimes.com,235.0,22382102.0,639.0,44005756.0,aspentimes.com,0.753768262635383
astronomy.com,324.0,22382102.0,720.0,44005756.0,astronomy.com,0.909650346870873
athensmessenger.com,27.0,22382102.0,58.0,44005756.0,athensmessenger.com,0.688983387277994
athensnews.com,27.0,22382102.0,80.0,44005756.0,athensnews.com,0.55039980061737
athensreporter.com,0.0,0.0,1.0,44005756.0,athensreporter.com,0.310772098043417
athensreview.com,19.0,22382102.0,7.0,44005756.0,athensreview.com,0.601952330135495
atimes.com,1133.0,22382102.0,2.0,44005756.0,atimes.com,0.854972355439677
atlantablackstar.com,269.0,22382102.0,348.0,44005756.0,atlantablackstar.com,0.81829978642398
atlantamagazine.com,341.0,22382102.0,600.0,44005756.0,atlantamagazine.com,0.715734861771121
atlanticcouncil.org,776.0,22382102.0,13726.0,44005756.0,atlanticcouncil.org,0.775429000335308
atlanticmedia.com,2.0,22382102.0,0.0,0.0,atlanticmedia.com,0.842682066024823
atlantico.fr,39.0,22382102.0,25.0,44005756.0,atlantico.fr,0.393423809531263
atlasobscura.com,1602.0,22382102.0,7602.0,44005756.0,atlasobscura.com,0.870586786061
atlstandard.com,0.0,0.0,4.0,44005756.0,atlstandard.com,0.287351677013139
atmoreadvance.com,7.0,22382102.0,12.0,44005756.0,atmoreadvance.com,0.579588487058264
atr.org,39.0,22382102.0,65.0,44005756.0,atr.org,0.535730964449451
attackthesystem.com,2.0,22382102.0,15.0,44005756.0,attackthesystem.com,0.581100320288616
attitude.co.uk,871.0,22382102.0,970.0,44005756.0,attitude.co.uk,0.373073873734553
attn.com,14.0,22382102.0,45.0,44005756.0,attn.com,0.75931329604322
au.finance.yahoo.com,90.0,22382102.0,210.0,44005756.0,au.finance.yahoo.com,0.695942130393627
au.lifestyle.yahoo.com,240.0,22382102.0,426.0,44005756.0,au.lifestyle.yahoo.com,0.695693033701054
au.news.yahoo.com,1302.0,22382102.0,1098.0,44005756.0,au.news.yahoo.com,0.840553421299831
au.org,53.0,22382102.0,271.0,44005756.0,au.org,0.567823759041933
au.sports.yahoo.com,512.0,22382102.0,549.0,44005756.0,au.sports.yahoo.com,0.49841638596977
au.yahoo.com,11.0,22382102.0,9.0,44005756.0,au.yahoo.com,0.695693033701054
auburn-reporter.com,20.0,22382102.0,48.0,44005756.0,auburn-reporter.com,0.740970240212045
auburnpub.com,154.0,22382102.0,117.0,44005756.0,auburnpub.com,0.89816909321717
auburntimes.com,0.0,0.0,1.0,44005756.0,auburntimes.com,0.287351677013139
aufeminin.com,23.0,22382102.0,17.0,44005756.0,aufeminin.com,0.701893997000435
augsburger-allgemeine.de,242.0,22382102.0,222.0,44005756.0,augsburger-allgemeine.de,0.578280690197945
augustachronicle.com,284.0,22382102.0,749.0,44005756.0,augustachronicle.com,0.596755276561683
auroraadvertiser.net,0.0,0.0,2.0,44005756.0,auroraadvertiser.net,0.517449981400759
austin360.com,215.0,22382102.0,82.0,44005756.0,austin360.com,0.689106568864864
austinchronicle.com,2554.0,22382102.0,2124.0,44005756.0,austinchronicle.com,0.571319649351516
austindailyherald.com,48.0,22382102.0,77.0,44005756.0,austindailyherald.com,0.841321722825666
australiannationalreview.com,2.0,22382102.0,0.0,0.0,australiannationalreview.com,0.1635600243296
autismspeaks.org,49.0,22382102.0,177.0,44005756.0,autismspeaks.org,0.305779691436367
autisticadvocacy.org,73.0,22382102.0,191.0,44005756.0,autisticadvocacy.org,0.901560475894226
autobala.com,7.0,22382102.0,2.0,44005756.0,autobala.com,0.566002988342526
autos.yahoo.com,82.0,22382102.0,248.0,44005756.0,autos.yahoo.com,0.645891002852989
autostraddle.com,504.0,22382102.0,1346.0,44005756.0,autostraddle.com,0.728945825304848
autzenzoo.com,9.0,22382102.0,11.0,44005756.0,autzenzoo.com,0.57152549470152
avclub.com,14995.0,22382102.0,10556.0,44005756.0,avclub.com,0.81633964127538
avellinotoday.it,10.0,22382102.0,20.0,44005756.0,avellinotoday.it,0.668463260544167
avenuenews.com,3.0,22382102.0,10.0,44005756.0,avenuenews.com,0.803703875399651
avert.org,98.0,22382102.0,0.0,0.0,avert.org,0.668463260544167
averyjournal.com,2.0,22382102.0,21.0,44005756.0,averyjournal.com,0.609340999307784
avoiceformen.com,0.0,0.0,69.0,44005756.0,avoiceformen.com,0.196716884562103
avvenire.it,138.0,22382102.0,102.0,44005756.0,avvenire.it,0.562394808441321
awaybackgone.com,3.0,22382102.0,16.0,44005756.0,awaybackgone.com,0.713734093291649
awdnews.com,3.0,22382102.0,0.0,0.0,awdnews.com,0.223786706935553
awinninghabit.com,22.0,22382102.0,39.0,44005756.0,awinninghabit.com,0.676284024281815
awm.com,2.0,22382102.0,0.0,0.0,awm.com,0.262107362277878
axios.com,5352.0,22382102.0,6955.0,44005756.0,axios.com,0.897141919676178
aynrand.org,41.0,22382102.0,126.0,44005756.0,aynrand.org,0.618746917141878
az-online.de,5.0,22382102.0,7.0,44005756.0,az-online.de,0.609340999307784
azcapitoltimes.com,163.0,22382102.0,237.0,44005756.0,azcapitoltimes.com,0.926160962235276
azcentral.com,5680.0,22382102.0,4864.0,44005756.0,azcentral.com,0.883888053832636
azdailysun.com,189.0,22382102.0,225.0,44005756.0,azdailysun.com,0.77208389345326
azfamily.com,267.0,22382102.0,541.0,44005756.0,azfamily.com,0.851887659585054
azmirror.com,207.0,22382102.0,651.0,44005756.0,azmirror.com,0.485800574122556
babycenter.com,35.0,22382102.0,262.0,44005756.0,babycenter.com,0.670782890027529
babylonbee.com,3.0,22382102.0,21.0,44005756.0,babylonbee.com,0.386461021828994
backchannel.com,9.0,22382102.0,3.0,44005756.0,backchannel.com,0.798394438069534
badgerherald.com,220.0,22382102.0,270.0,44005756.0,badgerherald.com,0.516183984046244
badgerinstitute.org,4.0,22382102.0,131.0,44005756.0,badgerinstitute.org,0.580226687228585
badgerofhonor.com,12.0,22382102.0,11.0,44005756.0,badgerofhonor.com,0.704212164016254
badische-zeitung.de,162.0,22382102.0,78.0,44005756.0,badische-zeitung.de,0.695693033701054
bainbridgereview.com,23.0,22382102.0,42.0,44005756.0,bainbridgereview.com,0.676772122938108
bakersfield.com,400.0,22382102.0,213.0,44005756.0,bakersfield.com,0.609340999307784
bakersfieldnow.com,74.0,22382102.0,151.0,44005756.0,bakersfieldnow.com,0.654207902071854
baldwintimes.com,0.0,0.0,3.0,44005756.0,baldwintimes.com,0.287351677013139
balkanbusinesswire.com,0.0,0.0,7.0,44005756.0,balkanbusinesswire.com,0.695150892167273
balkaninsight.com,2563.0,22382102.0,13178.0,44005756.0,balkaninsight.com,0.843374316803737
balldurham.com,18.0,22382102.0,11.0,44005756.0,balldurham.com,0.704212164016254
ballotpedia.org,2544.0,22382102.0,29357.0,44005756.0,ballotpedia.org,0.885490592381301
ballymenatimes.com,10.0,22382102.0,0.0,0.0,ballymenatimes.com,0.59154945555708
baltimore.cbslocal.com,307.0,22382102.0,43.0,44005756.0,baltimore.cbslocal.com,0.664577693294903
baltimorecitywire.com,0.0,0.0,5.0,44005756.0,baltimorecitywire.com,0.615063738559795
baltimoresun.com,9168.0,22382102.0,6306.0,44005756.0,baltimoresun.com,0.751121186851294
baltimoretimes-online.com,11.0,22382102.0,28.0,44005756.0,baltimoretimes-online.com,0.638230719572855
bamahammer.com,49.0,22382102.0,19.0,44005756.0,bamahammer.com,0.690712781348231
bamapolitics.com,15.0,22382102.0,8.0,44005756.0,bamapolitics.com,0.676772122938108
bangkokpost.com,4941.0,22382102.0,3365.0,44005756.0,bangkokpost.com,0.911884947823762
bangordailynews.com,1162.0,22382102.0,1095.0,44005756.0,bangordailynews.com,0.843545801335292
bankrate.com,141.0,22382102.0,820.0,44005756.0,bankrate.com,0.593319429205137
baptistnews.com,166.0,22382102.0,763.0,44005756.0,baptistnews.com,0.759083375204004
baptistpress.com,112.0,22382102.0,1692.0,44005756.0,baptistpress.com,0.695925594784122
barbwire.com,1.0,22382102.0,0.0,0.0,barbwire.com,0.607264535831387
baritoday.it,10.0,22382102.0,15.0,44005756.0,baritoday.it,0.772080913528222
barkinganddagenhampost.co.uk,116.0,22382102.0,133.0,44005756.0,barkinganddagenhampost.co.uk,0.648951332367848
barnesreview.org,0.0,0.0,10.0,44005756.0,barnesreview.org,0.29424599196732
barnesville-enterprise.com,2.0,22382102.0,1.0,44005756.0,barnesville-enterprise.com,0.66585734083604
barnstablepatriot.com,44.0,22382102.0,40.0,44005756.0,barnstablepatriot.com,0.693855634168494
barrie360.com,11.0,22382102.0,26.0,44005756.0,barrie360.com,0.575169476761627
barrierestarjournal.com,1.0,22382102.0,5.0,44005756.0,barrierestarjournal.com,0.633723925492384
barrietoday.com,39.0,22382102.0,192.0,44005756.0,barrietoday.com,0.741843182046108
barrons.com,2070.0,22382102.0,1359.0,44005756.0,barrons.com,0.816946216297037
basnews.com,76.0,22382102.0,95.0,44005756.0,basnews.com,0.311370327951595
basta.media,1.0,22382102.0,27.0,44005756.0,basta.media,0.560443357172838
bastamag.net,14.0,22382102.0,1.0,44005756.0,bastamag.net,0.687127141272894
batesvilleheraldtribune.com,4.0,22382102.0,0.0,0.0,batesvilleheraldtribune.com,0.722771364514037
batimes.com.ar,426.0,22382102.0,1673.0,44005756.0,batimes.com.ar,0.799649853780606
batonrougereporter.com,0.0,0.0,3.0,44005756.0,batonrougereporter.com,0.680329454361672
battlecreekenquirer.com,65.0,22382102.0,104.0,44005756.0,battlecreekenquirer.com,0.818437147732324
battlecreektimes.com,0.0,0.0,5.0,44005756.0,battlecreektimes.com,0.496288654746223
baxterbulletin.com,7.0,22382102.0,8.0,44005756.0,baxterbulletin.com,0.862356607937521
bayernstrikes.com,8.0,22382102.0,11.0,44005756.0,bayernstrikes.com,0.611883959464323
baynews9.com,244.0,22382102.0,535.0,44005756.0,baynews9.com,0.656583577448938
baystatebanner.com,157.0,22382102.0,266.0,44005756.0,baystatebanner.com,0.637096923723176
baystatenews.com,0.0,0.0,4.0,44005756.0,baystatenews.com,0.580341038505574
baystateparent.com,1.0,22382102.0,2.0,44005756.0,baystateparent.com,0.643031541674892
baytoday.ca,74.0,22382102.0,117.0,44005756.0,baytoday.ca,0.759574443085649
bbarta24.net,7.0,22382102.0,3.0,44005756.0,bbarta24.net,0.688515439015936
bbc-edition.com,2.0,22382102.0,0.0,0.0,bbc-edition.com,0.488467426291777
bbc.co.uk,249083.0,22382102.0,132712.0,44005756.0,bbc.co.uk,0.718306150148359
bbc.com,134693.0,22382102.0,265178.0,44005756.0,bbc.com,0.881685504350007
bbspot.com,0.0,0.0,1.0,44005756.0,bbspot.com,0.216512694557044
bcdemocratonline.com,0.0,0.0,2.0,44005756.0,bcdemocratonline.com,0.712140953756516
bckonline.com,86.0,22382102.0,152.0,44005756.0,bckonline.com,0.46021569277693
bcrnews.com,5.0,22382102.0,0.0,0.0,bcrnews.com,0.69594499000082
bdnews24.com,1720.0,22382102.0,1844.0,44005756.0,bdnews24.com,0.324322518212627
bdtonline.com,72.0,22382102.0,46.0,44005756.0,bdtonline.com,0.593319429205137
beaconjournal.com,407.0,22382102.0,807.0,44005756.0,beaconjournal.com,0.843301206986885
bealestreetbears.com,5.0,22382102.0,9.0,44005756.0,bealestreetbears.com,0.552649667527312
beargoggleson.com,17.0,22382102.0,26.0,44005756.0,beargoggleson.com,0.683964269300729
bearingarms.com,22.0,22382102.0,4.0,44005756.0,bearingarms.com,0.440140140389877
beatricedailysun.com,24.0,22382102.0,13.0,44005756.0,beatricedailysun.com,0.636992936331365
beaumontenterprise.com,169.0,22382102.0,273.0,44005756.0,beaumontenterprise.com,0.54018976767093
beauregarddailynews.net,3.0,22382102.0,1.0,44005756.0,beauregarddailynews.net,0.673588160025729
beavercreeknewscurrent.com,0.0,0.0,1.0,44005756.0,beavercreeknewscurrent.com,0.567631466021061
beaverstatenews.com,1.0,22382102.0,0.0,0.0,beaverstatenews.com,0.525122244977983
becauseofthemwecan.com,17.0,22382102.0,60.0,44005756.0,becauseofthemwecan.com,0.491002503331069
